epoch,metric,label
182,0.2624794244766235,val_loss
183,0.2619603872299194,val_loss
184,0.261979877948761,val_loss
185,0.2615889608860016,val_loss
186,0.2614787817001343,val_loss
187,0.261385828256607,val_loss
188,0.2615685760974884,val_loss
189,0.2612139582633972,val_loss
190,0.2610048353672027,val_loss
191,0.260628193616867,val_loss
192,0.2609406411647796,val_loss
193,0.2604335844516754,val_loss
194,0.2605288624763489,val_loss
195,0.2600918412208557,val_loss
196,0.2608633041381836,val_loss
197,0.2607567310333252,val_loss
198,0.2605973184108734,val_loss
199,0.2605134844779968,val_loss
